song_id,artist_name,album_name,track_name,popularity_count
22412,Justin Bieber,Journals,Confident,2
22413,ILoveMakonnen,I LOVE MAKONNEN,Swerve,1
22414,Afrojack,Gone,Gone,1
22415,T-Wayne,Tell Me What You Want (feat. Fetty Wap & Remy Boy Monty),Tell Me What You (feat. Fetty Wap & Remy Boy Monty),1
22416,K CAMP,Cut Her Off,Cut Her Off,4
22417,Tory Lanez,I Told You,All The Girls,1
22418,Wale,One Reason (Flex) [feat. Eric Bellinger],One Reason (Flex) [feat. Eric Bellinger],1
22419,Young Thug,JEFFERY,"Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna)",1
22420,Chris Brown,Back To Sleep REMIX,Back To Sleep REMIX,3
22421,Mac Miller,GO:OD AM,100 Grandkids,3
22422,Kstylis,Booty Me Down,Booty Me Down,6
22423,TK N Cash,3 Times In A Row,3 Times In A Row,3
22424,DJ Mustard,10 Summers,Down On Me,3
22425,Monty,Over Night (feat. Fetty Wap),Over Night (feat. Fetty Wap),1
22426,Usher,Looking 4 Myself,Lemme See,3
22427,Carnage,Papi Gordo,Bricks,5
22428,Juicy J,Twerk (feat. Project Pat),Twerk (feat. Project Pat),1
22429,Tyga,Fuk Wat They Talkin Bout,Ice Cream Man,4
22430,Lil Durk,Lil Durk 2X,My Beyoncé,2
22431,M City JR,Bitch Bye!,Bitch Bye!,1
22432,Young Thug,I'm Up,Hercules,3
22433,Bankroll Fresh,Life Of A Hot Boy 2 : Real Trapper,Walked In,7
22434,Omar Kadir,Catch Up,Catch Up,1
22435,Dave East,Kairi Chanel,Keisha,1
22436,BEEZ,Hey Tomorrow,Donuts in a Lambo,1
22437,Lightshow,Life Sentence 3,Need a Lighter (feat. 21 Savage),3
22438,Young M.A,OOOUUU Remix (feat. 50 Cent),OOOUUU Remix (feat. 50 Cent),1
22439,Jidenna,The Chief,Little Bit More,1
22440,2milly,Sleepin (feat. PnB Rock),Sleepin (feat. PnB Rock),1
22441,Snoop Dogg,BUSH,Peaches N Cream,4
22442,Wiz Khalifa,Khalifa,Lit (feat. Ty Dolla $ign),1
22443,Shy Glizzy,Awwsome,Awwsome,1
22444,Curren$y,Canal Street Confidential,What's Up (feat. K Camp),1
22445,Dom Kennedy,Get Home Safely,After School,1
22446,E-40,The D-Boy Diary,Savage,1
22447,Kap G,Girlfriend (feat. Ty Dolla $ign & Quavo),Girlfriend (feat. Ty Dolla $ign & Quavo) - Remix,3
22448,2 Chainz,Pretty Girls Like Trap Music,Good Drank,4
22449,Jazz Cartier,Tempted,Tempted,2
22450,Chicoo Suavee,Hollywood,Oh Fasho,1
22451,Ty Dolla $ign,Free TC,Long Time (feat. Quavo),1
22452,Kevin Gates,Luca Brasi 2: Gangsta Grillz,Thugged Out (feat. Boobie Black),1
22453,Handsome Balla,Love Her Anyway,Love Her Anyway,1
22454,Travis Scott,Mamacita,Mamacita,1
22455,PnB Rock,GTTM: Goin Thru the Motions,There She Go,1
22456,XXXTENTACION,Look at Me!,Look at Me!,8
22457,Kent Jones,Sit Down,Sit Down,1
22458,Speaker Knockerz,Married to the Money,Freak Hoe,3
22459,Speaker Knockerz,Married to the Money,Money,3
22460,Young M.A,SleepWalkin,HennyNHoes,1
22461,Desiigner,Thank God I Got It,Thank God I Got It,2
22462,Belly,Glorious,Glorious,1
22463,Wale,SHINE,Fish N Grits (feat. Travis Scott),1
22464,Kap G,SupaJefe,I See You (feat. Chris Brown),1
22465,Rico Nasty,Hey Arnold (Remix) [feat. Lil Yachty],Hey Arnold (Remix),1
22466,Mac Miller,Lucky Ass Bitch,Lucky Ass Bitch,1
22467,Hoodie Allen,Crew Cuts,Casanova (feat. Skizzy Mars & G Eazy),1
22468,Hoodie Allen,Crew Cuts,Cake Boy,1
22469,YG,"Pop It, Shake It","Pop It, Shake It",1
22470,PnB Rock,GTTM: Goin Thru the Motions,Plans,1
22471,Tm88,Been Thru a Lot,Been Thru a Lot,1
22472,Ty Dolla $ign,Campaign,Juice,1
22473,Fetty Wap,"In Trap We Trust, Vol. 3",Trap Niggas,1
22474,Future,DS2,Lil One,2
22475,Migos,Yung Rich Nation,One Time,2
22476,Evander Griiim,The Step,The Step,2
22477,T-Wayne,Nasty Freestyle,Nasty Freestyle - The Replay,2
22478,Future,DS2,Stick Talk,9
22479,KingJet,Do It (Aye),Do It (Aye),1
22480,Panama,Always EP,Always - Wave Racer Remix,1
22481,The Notorious B.I.G.,Duets: The Final Chapter,I'm With Whatever,1
22482,SNBRN,Raindrops,Raindrops - Prince Fox Remix,1
22483,Grandtheft,Quit This City,All The Way Up (feat. Lia Ices & Brasstracks),1
22484,Bomba Estéreo,Amanecer (Remixed),Fiesta - Remix,1
22485,Sage The Gemini,Morse Code,Now and Later,5
22486,Juicy J,Ain't Nothing,Ain't Nothing,1
22487,22 Savage,Savage Lyfe,Jumpin,1
22488,B.o.B,Strange Clouds,Ray Bands,4
22489,Isaiah Rashad,The Sun's Tirade,Tity and Dolla (feat. Hugh Augustine & Jay Rock),1
22490,Snoop Dogg,R&G (Rhythm & Gangsta): The Masterpiece,Signs,1
22491,King Chip,CleveLAfornia,Smoke It If You Got One (feat. Asher Roth),1
22492,ZHU,The Nightday,Cocaine Model,1
22493,Spice 1,187 He Wrote,Clip & The Trigga,1
22494,Grandtheft,Mobbin / Give Me More,Give Me More,1
22495,Grandtheft,Sneaky,Sneaky,1
22496,Grandtheft,Easy Go,Easy Go - Acoustic,1
22497,J Balvin,Mi Gente (feat. Beyoncé),Mi Gente (feat. Beyoncé),2
22498,B.o.B,Strange Clouds,Bombs Away (feat. Morgan Freeman) - feat. Morgan Freeman,1
22499,Future,Pluto,Tony Montana,4
22500,Wale,"Bag Of Money (feat. Rick Ross, Meek Mill & T-Pain)",Bag Of Money - feat. Rick Ross & T-Pain,1
22501,DJ Fresh,Nextlevelism (Deluxe Version),Louder - Doctor P & Flux Pavilion Remix,1
22502,Future,Pluto,Straight Up,1
22503,Kirko Bangz,Drank In My Cup,Drank In My Cup,1
22504,Freddie Gibbs,Baby Face Killa,Go For It (feat. Young Jeezy),1
22505,Top 40,40 Hip-Hop Hit Songs Vol. 2,Ring Ring,1
22506,Gucci Mane,Hard to Kill,Freaky Girl,1
22507,Kid Cudi,Man On The Moon: The End Of Day,Make Her Say,3
22508,Lil Wayne,Xplicit,Good Kush And Alcohol,1
22509,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,Wild’n Cuz I’m Young,1
22510,Lil Wayne,I Am Not A Human Being II,Gunwalk,2
22511,Lil Wayne,I Am Not A Human Being II,Beat The Shit,1
22512,Lil Wayne,I Am Not A Human Being II,Hot Revolver,1
22513,Kid Cudi,Indicud,King Wizard,1
22514,Kenny Chesney,When The Sun Goes Down,I Go Back,6
22515,Alan Jackson,16 Biggest Hits,Summertime Blues,2
22516,Eric Church,Carolina,Ain't Killed Me Yet,1
22517,Luke Bryan,I'll Stay Me,Country Man,1
22518,Kenny Chesney,The Big Revival,Rock Bottom,1
22519,Tim McGraw,Not A Moment Too Soon,Indian Outlaw,3
22520,Josh Turner,Everything Is Fine,Firecracker,2
22521,Darius Rucker,True Believers,Take Me Home,1
22522,Chris Cagle,Chris Cagle,Chicks Dig It,2
22523,John Michael Montgomery,John Michael Montgomery,Sold [The Grundy County Auction Incident],3
22524,Will Hoge,Small Town Dreams,Middle of America,2
22525,Jason Aldean,"Old Boots, New Dirt",Sweet Little Somethin',1
22526,Chris Cagle,My Life's Been A Country Song,What Kinda Gone,3
22527,Chris Cagle,Back In The Saddle,Let There Be Cowgirls,3
22528,Chris Cagle,Chris Cagle,Night On The Country,1
22529,Randy Houser,Anything Goes,Boots On,1
22530,Brantley Gilbert,Just As I Am,Small Town Throwdown,3
22531,Brantley Gilbert,Halfway To Heaven,Hell On Wheels,1
22532,Josh Turner,Long Black Train,Backwoods Boy,1
22533,Keith Urban,Greatest Hits - 18 Kids,Where The Blacktop Ends,2
22534,Dwight Yoakam,This Time,Fast As You,2
22535,Phil Vassar,Phil Vassar,Carlene,1
22536,Phil Vassar,Greatest Hits Volume 1,Little Red Rodeo,1
22537,Jo Dee Messina,All-Time Greatest Hits,"Heads Carolina, Tails California",3
22538,Jo Dee Messina,All-Time Greatest Hits,Bye-Bye,3
22539,Terri Clark,Terri Clark,Better Things To Do,1
22540,Terri Clark,Pain To Kill,I Wanna Do It All,1
22541,Shania Twain,The Woman In Me,Any Man Of Mine,4
22542,Kenny Chesney,Cosmic Hallelujah,Bucket,1
22543,Teen Suicide,i will be my own hell because there is a devil inside my body,"no, the moon",1
22544,Teen Suicide,dc snuff film / waste yrself,everything is going to hell,1
22545,Adult Mom,Momentary Lapse of Happily,Be Your Own 3am,2
22546,Adult Mom,Momentary Lapse of Happily,Survival,1
22547,Adult Mom,Momentary Lapse of Happily,Told Ya So,1
22548,Adult Mom,Momentary Lapse of Happily,2012,1
22549,Adult Mom,Sometimes Bad Happens,I Think I'm Old Enough,1
22550,Adult Mom,Sometimes Bad Happens,I Make Boys Cry,1
22551,Fox Academy,Luxury Beverage,Lavender Blood,1
22552,Elvis Depressedly,Holo Pleasures / California Dreamin',Angel Cum Clean,1
22553,Elvis Depressedly,Holo Pleasures / California Dreamin',Inside You,1
22554,Crystal Castles,Amnesty (I),Their Kindness Is Charade,1
22555,The Shins,"Oh, Inverted World",Your Algebra,1
22556,Tim McGraw,Love Story,When the Stars Go Blue,1
22557,Blake Shelton,Cowboy's Back In Town,Hillbilly Bone,1
22558,Keith Urban,Defying Gravity,Kiss a Girl,2
22559,Brantley Gilbert,Halfway To Heaven,My Kind Of Crazy,2
22560,Pickin' On Series,Pickin' On Lynyrd Skynyrd: A Bluegrass Tribute,Free Bird,1
22561,Brantley Gilbert,Halfway To Heaven,More Than Miles,2
22562,Jerrod Niemann,High Noon,Drink to That All Night,4
22563,Tim McGraw,One Of Those Nights,One Of Those Nights - Radio Edit,1
22564,Chris Young,The Man I Want To Be,The Man I Want to Be,2
22565,Eric Church,Chief,Homeboy,2
22566,Luke Bryan,Crash My Party,Blood Brothers,1
22567,Easton Corbin,About To Get Real,Clockwork,1
22568,Eric Church,The Outsiders,Give Me Back My Hometown,4
22569,Colt Ford,Thanks for Listening,The High Life (feat. Chase Rice),1
22570,Oasis,Definitely Maybe (Remastered),Supersonic - Remastered,1
22571,Daniel Bedingfield,Gotta Get Thru This,If You're Not The One,1
22572,Counting Crows,This Desert Life,Hanginaround,1
22573,Everclear,So Much For The Afterglow,Father Of Mine,1
22574,Red Hot Chili Peppers,By The Way,The Zephyr Song,2
22575,Darius Rucker,Southern Style,Homegrown Honey,4
22576,Keith Urban,Fuse,Little Bit Of Everything,4
22577,Dustin Lynch,Where It's At,All Night,1
22578,Keith Urban,Fuse,Raise 'Em Up,2
22579,Luke Bryan,Tailgates & Tanlines,I Don't Want This Night to End,5
22580,Various Artists,Coleção Essencial Disney,"Tale As Old As Time (Instrumental) [From ""A Bela e a Fera""]",1
22581,Baby Lullaby,Babies Bedtime - 100% Natural Sleep Aid & Nursery Melodies for a Happy Newborn,Wonderful Tonight,1
22582,Dquest,Pop Instrumental 101,A Thousand Years - Instrumental,1
22583,Chris Dupont,Anxious Animal,Dearest Julia,1
22584,Wedding Music,"Wedding Music - Wedding Party, Wedding Ceremony, Wedding Reception, Beach Wedding Processional, Wedding Dinner",The Wedding Song,1
22585,Wedding Music,"Wedding Music - Wedding Party, Wedding Ceremony, Wedding Reception, Beach Wedding Processional, Wedding Dinner",Wedding Waltz,1
22586,Gypsy Flamenco Masters,"Flamenco Guitar - Beautiful World Guitar Music for Dining, Beach Spa, Lounge Ambience, Classical & Steel String Guitar Chill Out",Moon River,1
22587,The O'Neill Brothers Group,30s & 40s Acoustic Guitar Music,L-O-V-E,1
22588,The O'Neill Brothers Group,Fun Instrumental Guitar Songs: Zip-a-Dee-Doo-Dah,You'll Be in My Heart,1
22589,Fred Mollin,Disney's Lullaby Album Vol. 2,Can You Feel The Love Tonight - Instrumental,1
22590,Richard Clayderman,The Prince of Romance,Unchained Melody,1
22591,Mark Magnuson,Acoustic Wedding,Ode To Joy,1
22592,Jack Jezzro,Disney’s Fairy Tale Weddings,When You Wish Upon A Star - Instrumental,1
22593,Rockabye Lullaby,Disney Lullabies,A Whole New World - Aladdin,1
22594,Sleeper Agent,About Last Night,Waves,3
22595,WALK THE MOON,Walk The Moon,Shiver Shiver,1
22596,WALK THE MOON,Walk The Moon,Quesadilla,1
22597,Grouplove,Never Trust A Happy Song,Naked Kids,1
22598,American Authors,"Oh, What A Life",Luck,2
22599,Sir Sly,You Haunt Me,Gold,3
22600,Arcade Fire,The Suburbs,Ready To Start,1
22601,Arcade Fire,The Suburbs,Half Light II (No Celebration),1
22602,Passion Pit,Manners,Little Secrets,2
22603,Portugal. The Man,Evil Friends,Atomic Man,1
22604,The Head and the Heart,The Head And The Heart,Cats And Dogs,2
22605,Beyoncé,BEYONCÉ [Platinum Edition],Blow,1
22606,Beyoncé,BEYONCÉ [Platinum Edition],No Angel,1
22607,Jhene Aiko,Sail Out,Stay Ready (What A Life),1
22608,Galimatias,Urban Flora EP,Drift,1
22609,Yellowcard,Southern Air,Ten,1
22610,Lapalux,Tarifa Groove Collections 15 - Summer Time,Without You - feat. Kerry Leatham,1
22611,Susie Suh,Here with Me,Here with Me,1
22612,Billy Ray Cyrus,Home At Last,"Ready, Set, Don't Go",1
22613,One Hour Music,Wedding,Canon in D (Piano and Violin),1
22614,Chantal Kreviazuk,What If It All Means Something,Feels Like Home,2
22615,Cam Nacson,Vernon Avenue - EP,"Maybe, Maybe.",1
22616,Aesop Rock,The Impossible Kid,Kirby,1
22617,Great Good Fine Ok,III,Always,1
22618,Little Monarch,Little Monarch,No Matter What,1
22619,Wild Cub,Closer,Magic,1
22620,FRENSHIP,Truce - EP,Carpet,1
22621,Phil Collins,Tarzan Original Soundtrack,Two Worlds - Phil Version,1
22622,John Rzeznik,Treasure Planet,I'm Still Here (Jim's Theme),2
22623,Bryan Adams,Spirit: Stallion Of The Cimarron,Don't Let Go - Soundtrack Version,1
22624,Bryan Adams,Spirit: Stallion Of The Cimarron,Sound The Bugle - Soundtrack Version,1
22625,Tony Jay,The Hunchback Of Notre Dame,Out There,4
22626,Randy Newman,Toy Story,"You've Got A Friend In Me - From ""Toy Story""/ Soundtrack",3
22627,Tony Jay,The Hunchback of Notre Dame Original Soundtrack,The Bells Of Notre Dame,2
22628,Richard White,Beauty and the Beast,"Gaston - From ""Beauty and the Beast"" / Soundtrack Version",3
22629,Pearl Bailey,Disney's Greatest Volume 3,Best Of Friends,1
22630,Lebo M.,Rhythm of the Pride Lands,He Lives in You,1
22631,Birdy,Keeping Your Head Up,Keeping Your Head Up - Jonas Blue Remix [Radio Edit],1
22632,Rita Ora,I Will Never Let You Down,I Will Never Let You Down,1
22633,Demi Lovato,Demi,Really Don't Care,2
22634,Noize Generation,I Need Love,I Need Love,1
22635,Tinie Tempah,Disc-Overy,Wonderman - feat. Ellie Goulding,1
22636,Cherub,MoM & DaD,Hold Me,1
22637,R. City,What Dreams Are Made Of,Take You Down,1
22638,Nelly Furtado,Loose,Say It Right - Main,3
22639,Ellie Goulding,Anything Could Happen,Anything Could Happen - Flinch Remix,1
22640,Rita Ora,Body on Me,Body on Me,2
22641,DJ Khaled,We The Best Forever,Welcome To My Hood - Remix,1
22642,Fetty Wap,Fetty Wap,Let It Bang,1
22643,Fetty Wap,Fetty Wap,How We Do Things (feat. Monty),2
22644,Young Greatness,I Tried To Tell Em 2,Moolah,2
22645,Ceez,Pull Up,Pull Up,1
22646,Z,Nobody's Better (feat. Fetty Wap),Nobody's Better (feat. Fetty Wap),3
22647,Arman Cekin,California Dreaming (feat. Paul Rey),California Dreaming (feat. Paul Rey),1
22648,Lucas Nord,Run on Love,Run on Love (Radio Edit),1
22649,Felly,This Shit Comes in Waves,Horchata (Waves),1
22650,5 Seconds of Summer,Good Girls,Long Way Home - Acoustic,1
22651,5 Seconds of Summer,Good Girls,Good Girls - Acoustic,1
22652,Christina Perri,lovestrong.,penguin,1
22653,5 Seconds of Summer,She Looks So Perfect,She Looks So Perfect - Acoustic,1
22654,Stay True,Coexisting,Day By Day (feat. Josie Lorenne Unruh),1
22655,KSM,Read Between the Lines,Best Friends Forever,1
22656,Troye Sivan,The June Haverly EP,June Haverly,1
22657,My Chemical Romance,Danger Days: The True Lives Of The Fabulous Killjoys,Summertime,1
22658,My Chemical Romance,Life on the Murder Scene,Desert Song,1
22659,Panic! At The Disco,"Too Weird To Live, Too Rare To Die!",The End Of All Things,1
22660,Panic! At The Disco,Vices & Virtues,Always,1
22661,Panic! At The Disco,Live In Chicago,Behind The Sea - Alternate Version,1
22662,Panic! At The Disco,Live In Chicago,She Had The World - Alternate Version,1
22663,Panic! At The Disco,Live In Chicago,The Piano Knows Something I Don't Know - Alternate Version,1
22664,Panic! At The Disco,Live In Chicago,Do You Know What I'm Seeing? - Alternate Version,1
22665,Panic! At The Disco,Pretty. Odd.,Northern Downpour,1
22666,Fall Out Boy,Folie à Deux,"What A Catch, Donnie",1
22667,Fall Out Boy,Folie à Deux,20 Dollar Nose Bleed,1
22668,Fall Out Boy,**** Live In Phoenix,Grand Theft Autumn / Where Is Your Boy - Live At The Cricket Pavillion /2007,1
22669,Gerard Way,Hesitant Alien,Brother,2
22670,5 Seconds of Summer,She Looks So Perfect,Wherever You Are,1
22671,5 Seconds of Summer,Don't Stop,Wrapped Around Your Finger,1
22672,5 Seconds of Summer,Somewhere New,Gotta Get Out,1
22673,5 Seconds of Summer,Unplugged,I Miss You - Unplugged,1
22674,5 Seconds of Summer,Unplugged,Gotta Get Out - Unplugged,1
22675,5 Seconds of Summer,Unplugged,Too Late - Unplugged,1
22676,5 Seconds of Summer,Unplugged,Jasey Rae - Live From Rehearsal / Unplugged,1
22677,Troye Sivan,TRXYE,Touch,1
22678,All Time Low,Put Up or Shut Up (Deluxe Version),Jasey Rae (Acoustic),1
22679,Go Radio,Lucky Street,Forever My Father,1
22680,Troye Sivan,The June Haverly EP,She's 22,1
22681,My Chemical Romance,Number Three,The Light Behind Your Eyes,1
22682,My Chemical Romance,Number Three,The World Is Ugly,1
22683,Bryan Lanning,Like a Lion - EP,Oliver's Lullaby,1
22684,My Chemical Romance,"I Brought You My Bullets, You Brought Me Your Love",Early Sunsets Over Monroeville,1
22685,Andrew Lloyd Webber,The Phantom Of The Opera,Learn To Be Lonely,1
22686,Peter Hollens,You'll Be in My Heart (feat. Bryan Lanning),You'll Be in My Heart (Feat. Bryan Lanning),1
22687,Bryan Lanning,Finley's Lullaby,Finley's Lullaby,1
22688,Panic! At The Disco,Pretty. Odd.,Do You Know What I'm Seeing?,1
22689,Panic! At The Disco,Pretty. Odd.,That Green Gentleman (Things Have Changed),1
22690,Panic! At The Disco,Pretty. Odd.,When The Day Met The Night,1
22691,Panic! At The Disco,Pretty. Odd.,The Piano Knows Something I Don't Know,1
22692,Panic! At The Disco,Pretty. Odd.,Behind The Sea,1
22693,Panic! At The Disco,Pretty. Odd.,She Had The World,1
22694,Panic! At The Disco,Pretty. Odd.,From A Mountain In The Middle Of The Cabins,1
22695,All Time Low,Don't Panic: It's Longer Now!,For Baltimore (Acoustic),1
22696,All Time Low,Future Hearts,Satellite,1
22697,5 Seconds of Summer,Somewhere New,Unpredictable,1
22698,FRANKIE,Dreamstate,New Obsession,1
22699,Shawn Mendes,Handwritten,The Weight,1
22700,Rachel Platten,Wildfire,Beating Me Up,1
22701,Fergie,Tanecni Liga 164,L.A.LOVE (la la),3
22702,Rae Sremmurd,No Flex Zone,No Flex Zone - Remix,1
22703,Blu Cantrell,So Blu,Hit 'Em Up Style (Oops!) - Remix Radio Mix,2
22704,Grouplove,Big Mess,Good Morning,2
22705,Milky Chance,Blossom,Clouds,1
22706,Milky Chance,Sadnecessary,Stunner,2
22707,Life of Dillon,Overload,Overload,2
22708,Life of Dillon,Rocks,Rocks,1
22709,Lostboycrow,Real Name,Real Name,1
22710,Phoebe Ryan,Forgetting All About You feat. Blackbear,Forgetting All About You feat. Blackbear,2
22711,Luna Shadows,Hallelujah California,Hallelujah California,1
22712,Festive People,Parade - EP,Take What I'm Given,1
22713,Festive People,These Are the Words,These Are the Words,1
22714,Bad Suns,Language & Perspective,Rearview,1
22715,Bryce Vine,Sunflower Seeds,Sunflower Seeds,1
22716,MisterWives,Our Own House,Vagabond,1
22717,Big Gigantic,Brighter Future,The Little Things (feat. Angela McCluskey),1
22718,Bayonne,Fallss,Fallss - Gigamesh Remix,1
22719,"Peter, Paul and Mary","Peter, Paul & Mary: Live in Japan, 1967",If I Had A Hammer - Live In Japan 1967,1
22720,The Mamas & The Papas,Deliver,Creeque Alley,1
22721,Bob Dylan,Desire,Hurricane,1
22722,Bob Dylan,Blonde On Blonde,Stuck Inside of Mobile with the Memphis Blues Again,1
22723,The Band,Music From Big Pink,I Shall Be Released - 2000 Digital Remaster,1
22724,The Crystals,Da Doo Ron Ron,Da Doo Ron Ron,1
22725,Fleetwood Mac,Rumours,Second Hand News - Remastered,1
22726,The Band,The Band,Jemima Surrender - 2000 Digital Remaster,1
22727,Van Morrison,Astral Weeks,Astral Weeks,1
22728,Van Morrison,Astral Weeks,Sweet Thing,1
22729,"Crosby, Stills, Nash & Young",Deja Vu,Helpless,1
22730,The Avett Brothers,I And Love And You,Kick Drum Heart,1
22731,The Avett Brothers,I And Love And You,Ten Thousand Words,1
22732,The Avett Brothers,I And Love And You,Laundry Room,1
22733,Noah And The Whale,Last Night On Earth,L.I.F.E.G.O.E.S.O.N.,2
22734,Sublime,40oz. To Freedom,Waiting For My Ruca,2
